,numero_empleado,desvinculado,genero,edad,año_nacimiento,estado_civil,nivel_estudios,campo_estudios,frecuencia_viaje,distancia_domicilio,teletrabajo,tipo_jornada,formaciones_ultimo_año,trabajos_anteriores,años_en_activo,antigüedad_empresa,años_ultimo_ascenso,años_mismo_responsable,departamento,categoria,puesto,horas_extras,evaluacion_desempeño,tarifa_hora,tarifa_diaria,tarifa_mensual,ingreso_mensual,%_incremento_salarial,acceso_acciones_empresa,nivel_compromiso,nivel_satisfaccion_global,nivel_satisfaccion_trabajo,nivel_satisfaccion_relaciones,nivel_satisfaccion_conciliacion
436,1608,No,female,44,1979,ns/nc,3,Medical,non travel,11,no,part time,4,0,11,22,1,10,sin asignar,5,research director,Yes,3,31.0,1313.0,3549.0,4859.0,14,1,3,2,4,4,2
437,1611,No,female,45,1978,ns/nc,5,ns/nc,non travel,8,no,full time,3,1,10,10,1,4,sin asignar,2,laboratory technician,No,3,50.0,1015.0,23447.0,5769.0,14,0,1,3,1,1,3
438,1612,No,male,45,1978,ns/nc,3,Marketing,non travel,41,no,part time,2,1,10,10,4,5,sin asignar,2,sales executive,No,3,52.0,0.0,24162.0,4385.0,15,1,2,1,1,1,3
439,1615,No,male,34,1989,ns/nc,4,ns/nc,travel frequently,16,yes,full time,3,1,9,9,7,2,sin asignar,2,manufacturing director,No,3,42.0,426.0,17000.0,4859.0,13,1,4,3,4,1,3
440,0,No,male,39,1984,ns/nc,5,Medical,non travel,16,no,full time,3,2,11,7,7,7,research & development,2,manufacturing director,No,3,76.0,1387.0,3835.0,4859.0,13,3,3,2,1,4,3
441,1619,No,male,27,1996,divorced,3,ns/nc,non travel,57,yes,full time,3,1,7,7,0,7,research & development,1,laboratory technician,No,3,0.0,1302.0,16290.0,4066.0,11,2,2,3,1,1,3
442,1635,No,female,45,1978,divorced,2,ns/nc,travel rarely,3,yes,full time,3,1,10,10,3,9,sin asignar,2,manufacturing director,No,3,59.0,1329.0,5388.0,4859.0,19,2,2,4,4,1,3
443,1642,No,male,44,1979,married,5,ns/nc,non travel,1,yes,full time,3,4,14,10,0,2,sin asignar,2,human resources,Yes,3,37.0,602.0,10503.0,4859.0,11,0,3,1,4,3,3
444,1653,No,male,25,1998,divorced,1,Life Sciences,non travel,3,no,full time,6,1,7,7,0,7,sin asignar,2,manufacturing director,No,3,77.0,772.0,4973.0,5206.0,17,2,4,4,3,3,3
445,0,No,male,49,1974,single,3,ns/nc,non travel,1,yes,part time,2,4,23,8,0,0,sin asignar,4,manager,No,3,36.0,809.0,22384.0,4859.0,14,0,3,3,3,1,3
446,1691,Yes,female,48,1975,ns/nc,2,ns/nc,travel frequently,11,no,part time,3,2,19,9,7,7,sin asignar,1,sales representative,No,3,95.0,0.0,11740.0,2655.0,11,2,3,4,3,3,3
447,1693,No,male,26,1997,ns/nc,3,Medical,non travel,11,yes,part time,5,1,7,7,5,7,sin asignar,1,laboratory technician,No,4,76.0,786.0,11925.0,2570.0,20,0,3,4,4,3,3
448,1703,No,female,44,1979,ns/nc,3,Life Sciences,travel rarely,3,yes,full time,2,1,11,8,6,7,sin asignar,3,healthcare representative,No,3,96.0,921.0,14810.0,4859.0,19,1,4,3,4,2,3
449,0,No,female,36,1987,single,4,ns/nc,non travel,3,yes,full time,2,3,17,13,6,7,sin asignar,2,sales representative,No,3,51.0,530.0,7439.0,4502.0,15,0,3,3,4,3,2
450,1727,No,male,46,1977,single,4,ns/nc,non travel,20,yes,full time,3,6,19,10,0,9,research & development,2,healthcare representative,No,3,34.0,717.0,9697.0,4859.0,14,0,3,3,2,4,3
451,1728,No,male,35,1988,married,4,Life Sciences,non travel,43,yes,part time,3,2,17,7,0,7,sin asignar,2,manufacturing director,No,3,49.0,1370.0,5151.0,4859.0,16,1,3,4,3,2,3
452,1745,No,female,30,1993,ns/nc,4,ns/nc,travel frequently,3,no,part time,2,0,10,9,0,7,sin asignar,1,research scientist,No,3,78.0,1312.0,26427.0,4968.0,16,0,2,4,1,4,3
453,1754,No,male,30,1993,ns/nc,2,Marketing,non travel,24,yes,part time,2,2,11,7,1,7,sin asignar,3,sales executive,No,3,94.0,979.0,3088.0,4859.0,11,1,2,3,1,1,3
454,1756,No,female,33,1990,ns/nc,3,Marketing,non travel,3,yes,full time,2,8,13,11,1,7,sin asignar,2,sales executive,No,3,62.0,1283.0,10697.0,5147.0,15,0,3,4,2,4,2
455,1764,No,male,32,1991,single,4,ns/nc,non travel,8,yes,full time,3,2,12,7,0,7,sin asignar,1,research scientist,No,3,65.0,953.0,17674.0,2718.0,14,0,3,2,2,2,3
456,1778,No,male,43,1980,ns/nc,3,Life Sciences,travel rarely,3,no,part time,5,0,11,9,1,8,sin asignar,1,human resources,No,3,97.0,244.0,5033.0,3539.0,13,0,3,2,4,2,3
457,0,No,female,31,1992,ns/nc,4,Marketing,travel rarely,46,yes,full time,3,1,11,12,5,7,sin asignar,2,sales executive,No,3,91.0,196.0,13402.0,5468.0,14,2,2,1,4,1,3
458,1797,Yes,male,35,1988,ns/nc,3,ns/nc,non travel,43,no,part time,2,1,11,10,7,7,sin asignar,2,sales executive,No,3,84.0,303.0,13492.0,5813.0,18,0,3,3,4,4,3
459,1804,No,male,35,1988,divorced,2,Medical,non travel,3,no,full time,6,2,15,7,1,7,research & development,2,manufacturing director,No,3,90.0,1180.0,24442.0,4859.0,14,1,3,2,4,3,3
460,1816,No,female,30,1993,single,3,Medical,non travel,16,no,full time,3,9,9,7,0,2,sin asignar,3,manufacturing director,No,3,64.0,1092.0,2739.0,9667.0,14,0,3,1,3,2,3
461,1821,Yes,female,46,1977,married,2,Medical,travel rarely,30,no,full time,2,4,13,9,3,7,sin asignar,2,healthcare representative,No,4,66.0,261.0,10842.0,4859.0,22,1,3,4,2,4,4
462,0,No,female,45,1978,married,4,ns/nc,non travel,3,no,full time,3,4,10,8,5,7,sin asignar,2,sales executive,No,4,67.0,589.0,19665.0,5154.0,22,2,3,3,3,2,4
463,1849,No,male,43,1980,married,4,Life Sciences,travel frequently,3,no,full time,5,1,7,7,7,7,sin asignar,2,sales executive,No,4,92.0,1422.0,19246.0,5675.0,20,1,3,1,4,3,3
464,1869,Yes,female,46,1977,ns/nc,3,Life Sciences,non travel,16,yes,part time,2,5,14,8,0,7,sin asignar,3,sales executive,No,4,64.0,0.0,14011.0,7314.0,21,3,3,3,2,3,3
465,0,No,male,40,1983,ns/nc,4,ns/nc,travel rarely,1,yes,full time,3,2,22,19,11,16,research & development,4,manager,No,3,98.0,1137.0,18991.0,4859.0,11,1,3,1,1,1,3
466,1898,No,female,27,1996,single,2,ns/nc,travel rarely,3,no,full time,5,0,9,8,0,7,sales,2,sales executive,No,3,89.0,511.0,26997.0,4859.0,14,0,4,1,3,2,2
467,1911,No,male,42,1981,married,3,Medical,non travel,9,yes,part time,3,9,18,13,5,7,sin asignar,3,research director,No,3,83.0,1396.0,14842.0,4859.0,13,1,3,3,1,2,4
468,0,No,male,26,1997,married,3,Other,travel frequently,9,yes,full time,3,0,8,7,7,7,sin asignar,1,laboratory technician,No,3,61.0,1096.0,7102.0,4859.0,18,1,4,3,4,1,3
469,1927,No,male,28,1995,married,2,Life Sciences,travel frequently,1,yes,full time,2,1,7,7,0,7,sin asignar,2,sales executive,No,3,42.0,0.0,19255.0,4859.0,12,1,2,3,4,3,3
470,1934,No,male,47,1976,married,4,ns/nc,non travel,22,no,part time,4,8,11,8,1,7,sin asignar,2,research scientist,No,3,64.0,1169.0,2125.0,4859.0,18,1,3,3,2,3,4
471,1951,No,male,34,1989,divorced,4,Medical,travel rarely,20,yes,full time,2,1,9,8,1,1,sin asignar,3,sales executive,No,3,39.0,1239.0,22914.0,4859.0,18,1,3,4,3,3,2
472,1952,No,male,26,1997,single,3,Medical,non travel,1,yes,full time,6,0,8,7,7,6,research & development,1,laboratory technician,No,3,95.0,157.0,20006.0,4859.0,13,0,3,3,1,4,3
473,1965,No,male,27,1996,ns/nc,3,ns/nc,travel rarely,14,no,full time,5,1,11,7,0,7,sin asignar,2,sales executive,No,3,44.0,954.0,5099.0,4859.0,14,0,3,4,4,1,3
474,1967,Yes,male,31,1992,ns/nc,4,Marketing,travel frequently,41,yes,full time,4,1,10,10,0,8,sales,2,sales executive,Yes,3,63.0,754.0,21075.0,4859.0,11,0,3,1,4,3,3
475,0,No,male,33,1990,divorced,2,Life Sciences,travel frequently,11,yes,full time,2,1,9,9,2,8,sin asignar,2,healthcare representative,No,3,0.0,1303.0,18079.0,4859.0,20,3,3,4,3,3,3
476,1979,No,female,31,1992,married,3,ns/nc,non travel,16,yes,full time,2,4,13,11,4,8,sin asignar,3,research director,No,4,40.0,697.0,26862.0,4859.0,20,1,3,3,3,3,4
477,2008,No,male,35,1988,ns/nc,4,Medical,non travel,14,yes,full time,5,1,10,10,0,8,sin asignar,2,research scientist,No,3,48.0,1395.0,18698.0,5098.0,19,0,3,2,3,2,3
478,2009,No,female,33,1990,married,2,ns/nc,travel rarely,24,yes,full time,6,0,11,9,8,1,sin asignar,2,healthcare representative,Yes,3,95.0,501.0,21653.0,4859.0,13,1,3,2,4,1,3
479,2014,No,male,39,1984,single,1,Life Sciences,travel rarely,38,no,full time,2,7,11,7,1,7,sin asignar,2,research scientist,No,3,52.0,116.0,5340.0,4859.0,13,0,3,1,4,1,3
480,0,No,female,36,1987,married,3,ns/nc,travel rarely,74,yes,full time,2,0,10,9,3,4,sin asignar,3,sales executive,No,3,94.0,557.0,12695.0,4859.0,19,2,2,4,4,3,3
481,2034,No,female,41,1982,married,4,Life Sciences,travel rarely,45,yes,full time,3,0,21,20,0,10,sin asignar,4,manufacturing director,No,3,60.0,582.0,5640.0,13570.0,23,1,2,1,2,3,3
482,2035,No,female,34,1989,married,3,Marketing,non travel,45,no,full time,2,1,8,8,1,7,sales,2,sales executive,No,4,95.0,704.0,8978.0,6712.0,21,2,2,4,3,4,3
483,0,No,female,38,1985,married,2,ns/nc,travel rarely,16,yes,full time,1,1,10,10,1,9,sin asignar,2,sales executive,No,3,100.0,0.0,5982.0,4859.0,11,1,3,1,4,3,3
484,2062,No,male,39,1984,ns/nc,1,ns/nc,travel rarely,9,yes,part time,5,4,11,7,1,7,sin asignar,3,healthcare representative,No,3,42.0,613.0,21457.0,9991.0,15,1,2,4,1,1,3
485,28,No,female,34,1989,single,4,ns/nc,travel rarely,11,no,full time,4,0,11,12,2,11,sin asignar,3,research director,No,3,53.0,419.0,21293.0,4859.0,11,0,3,1,2,3,3
486,0,No,female,44,1979,married,4,Medical,travel rarely,11,yes,full time,4,3,24,22,5,17,sin asignar,3,healthcare representative,No,3,42.0,477.0,2094.0,10248.0,14,1,2,1,4,4,3
487,62,No,male,46,1977,single,4,ns/nc,non travel,8,yes,full time,4,4,14,9,0,8,sin asignar,2,sales executive,No,3,98.0,1211.0,20445.0,4859.0,21,0,3,1,4,3,3
488,199,No,male,41,1982,divorced,3,Life Sciences,travel frequently,16,no,full time,2,4,11,7,7,7,research & development,4,manager,No,3,91.0,857.0,12888.0,4859.0,13,1,2,4,1,2,2
489,343,No,female,39,1984,single,4,ns/nc,non travel,3,no,full time,1,0,20,19,11,8,research & development,3,healthcare representative,No,4,64.0,505.0,6420.0,10938.0,25,0,3,3,3,4,3
490,351,No,female,42,1981,divorced,3,Medical,travel rarely,3,yes,part time,4,0,10,9,7,8,sin asignar,1,laboratory technician,Yes,3,56.0,269.0,8007.0,2593.0,11,1,2,4,1,3,3
491,428,No,female,33,1990,married,4,ns/nc,travel frequently,8,yes,part time,2,6,12,10,8,8,research & development,3,manager,No,3,74.0,553.0,23364.0,11878.0,11,2,3,4,2,2,3
492,464,No,male,35,1988,single,4,Technical Degree,travel rarely,8,yes,part time,5,0,17,16,0,13,sin asignar,3,manufacturing director,No,3,62.0,1296.0,18264.0,8095.0,13,0,3,3,2,4,3
493,0,Yes,male,33,1990,married,1,Medical,travel rarely,24,yes,full time,2,7,15,7,7,7,sin asignar,3,manager,No,3,56.0,1277.0,24619.0,4859.0,12,0,3,2,3,4,4
494,0,No,female,40,1983,single,3,Life Sciences,travel rarely,9,no,full time,3,7,22,20,5,13,sin asignar,4,manufacturing director,No,3,75.0,302.0,20364.0,4859.0,15,0,3,2,3,3,3
495,731,No,male,41,1982,divorced,4,Human Resources,travel rarely,16,no,full time,2,3,23,21,12,6,sin asignar,5,manager,No,3,73.0,427.0,8861.0,4859.0,15,3,2,2,4,2,2
496,764,No,female,27,1996,ns/nc,3,ns/nc,non travel,11,no,full time,2,8,11,7,0,7,sin asignar,2,healthcare representative,No,3,55.0,975.0,23398.0,4859.0,19,0,2,4,1,1,1
497,0,No,male,52,1971,ns/nc,4,Marketing,travel rarely,4,yes,full time,3,1,11,34,1,16,sin asignar,4,manager,No,3,31.0,621.0,10084.0,16856.0,11,0,2,3,1,1,4
498,851,No,female,51,1972,married,4,Marketing,travel rarely,41,no,full time,2,2,11,20,4,17,sin asignar,4,manager,No,3,66.0,1318.0,5594.0,4859.0,14,1,3,1,3,3,2
499,903,No,female,47,1976,ns/nc,2,Marketing,travel rarely,3,yes,full time,2,0,8,7,7,7,sin asignar,2,sales executive,No,4,35.0,249.0,17783.0,4537.0,22,1,3,3,4,1,3
500,905,No,male,50,1973,divorced,4,ns/nc,non travel,3,no,full time,3,1,31,31,14,7,research & development,4,manager,No,3,98.0,881.0,4544.0,17924.0,11,1,3,1,1,4,3
501,942,No,female,35,1988,married,1,Life Sciences,travel rarely,33,yes,full time,2,1,10,10,0,7,research & development,2,healthcare representative,No,4,51.0,1137.0,19170.0,4014.0,25,1,3,4,4,4,1
502,1026,No,female,39,1984,married,1,ns/nc,travel rarely,1,yes,full time,3,1,11,21,11,8,sin asignar,4,manufacturing director,No,3,65.0,466.0,7060.0,12742.0,16,1,2,4,4,3,3
503,0,No,female,39,1984,single,3,Medical,travel frequently,35,no,full time,2,1,11,21,2,8,sin asignar,3,manufacturing director,No,3,82.0,945.0,5083.0,4859.0,13,0,3,4,1,3,3
504,1085,No,female,41,1982,ns/nc,2,ns/nc,non travel,11,no,part time,3,1,11,10,0,8,sin asignar,1,research scientist,No,3,43.0,509.0,18863.0,3376.0,13,0,4,2,3,3,3
505,0,Yes,male,44,1979,married,2,Medical,non travel,1,yes,part time,1,9,24,20,3,6,human resources,3,human resources,No,3,91.0,1376.0,2326.0,10482.0,14,1,2,2,1,4,3
506,1109,No,male,42,1981,ns/nc,2,Medical,non travel,3,no,full time,3,0,23,22,13,7,sin asignar,4,manager,No,3,35.0,469.0,14399.0,4859.0,17,1,3,4,1,4,3
507,1118,No,male,52,1971,single,4,Life Sciences,travel rarely,11,yes,full time,4,7,18,8,4,0,sin asignar,3,healthcare representative,No,3,87.0,994.0,15322.0,4859.0,19,0,3,2,2,4,3
508,1152,No,male,38,1985,ns/nc,3,ns/nc,non travel,1,yes,full time,2,1,7,7,5,0,sin asignar,1,human resources,No,3,37.0,433.0,6004.0,4859.0,13,1,4,3,3,4,4
509,0,No,female,46,1977,ns/nc,2,Life Sciences,non travel,1,yes,part time,3,6,10,7,5,7,human resources,1,human resources,No,3,44.0,991.0,22957.0,4859.0,12,0,3,4,1,3,4
510,1350,No,male,35,1988,single,4,Life Sciences,non travel,6,no,full time,3,1,11,9,1,1,sin asignar,2,research scientist,No,3,87.0,482.0,2690.0,4249.0,11,0,3,3,3,2,3
511,1514,No,male,28,1995,married,1,Life Sciences,travel rarely,46,yes,full time,2,1,8,8,1,7,research & development,2,manufacturing director,No,3,96.0,1083.0,3173.0,6549.0,14,2,1,3,2,2,2
512,1523,No,male,44,1979,married,3,Life Sciences,non travel,45,yes,full time,1,3,11,20,14,17,sin asignar,4,research director,No,3,32.0,136.0,22074.0,4859.0,13,1,3,4,1,3,4
513,1539,No,male,50,1973,ns/nc,5,ns/nc,non travel,35,no,full time,2,1,11,32,13,9,sin asignar,4,research director,No,3,88.0,333.0,24450.0,14411.0,13,0,1,3,4,4,3
514,0,No,male,55,1968,ns/nc,5,Marketing,travel rarely,37,yes,part time,3,1,36,36,2,13,sin asignar,5,manager,No,4,60.0,685.0,23037.0,19586.0,21,1,2,3,4,3,3
515,1588,No,male,39,1984,married,3,ns/nc,non travel,9,yes,full time,3,2,11,7,7,6,sales,3,sales executive,No,3,38.0,1462.0,4658.0,8237.0,11,1,4,4,3,1,3
516,1617,No,female,49,1974,ns/nc,4,ns/nc,non travel,20,yes,full time,3,1,10,9,1,4,research & development,1,laboratory technician,No,3,84.0,722.0,22102.0,3211.0,14,1,3,1,1,4,2
517,1719,No,female,45,1978,single,2,Technical Degree,non travel,45,no,full time,2,1,21,21,8,6,sin asignar,4,research director,No,3,48.0,0.0,17119.0,16704.0,11,0,2,4,2,3,3
518,0,No,male,46,1977,ns/nc,3,ns/nc,non travel,3,no,full time,5,4,11,10,0,3,sin asignar,3,sales executive,No,3,74.0,1277.0,5596.0,4859.0,12,1,3,3,4,2,2
519,1870,No,female,27,1996,married,3,ns/nc,non travel,24,no,full time,2,0,11,7,7,3,sin asignar,1,research scientist,No,3,77.0,1131.0,23844.0,4774.0,19,1,2,4,1,4,3
520,2031,No,male,42,1981,married,3,ns/nc,travel rarely,3,yes,full time,2,5,24,22,4,14,sin asignar,5,manager,No,3,56.0,300.0,17312.0,4859.0,11,0,3,1,3,1,2
521,2065,No,male,49,1974,married,3,ns/nc,non travel,3,yes,part time,3,2,17,9,0,8,sales,2,sales executive,No,3,63.0,1023.0,13243.0,4859.0,14,0,2,4,2,4,2
522,15,No,female,29,1994,single,2,Life Sciences,travel rarely,24,yes,full time,3,0,10,9,0,8,sin asignar,2,laboratory technician,Yes,3,49.0,153.0,12682.0,4859.0,12,0,2,4,3,4,3
523,60,No,male,34,1989,ns/nc,4,Marketing,non travel,19,no,full time,2,0,11,9,8,7,sin asignar,2,sales executive,No,4,72.0,1065.0,10034.0,4568.0,20,0,3,1,3,3,3
524,0,No,male,37,1986,divorced,4,ns/nc,non travel,1,no,part time,2,1,11,7,0,7,sin asignar,2,manufacturing director,No,3,51.0,1115.0,2689.0,5993.0,18,1,2,1,3,3,3
525,85,No,male,36,1987,single,3,ns/nc,non travel,17,yes,full time,3,1,6,6,0,3,sin asignar,2,manufacturing director,No,3,95.0,1195.0,22656.0,6499.0,13,0,2,2,2,3,3
526,0,No,male,45,1978,single,3,ns/nc,non travel,46,yes,full time,2,5,9,6,0,3,sin asignar,1,research scientist,No,3,83.0,1316.0,9752.0,3452.0,13,0,3,3,4,2,2
527,346,No,male,29,1994,ns/nc,3,ns/nc,travel rarely,24,no,full time,1,1,6,6,1,5,sin asignar,1,research scientist,No,3,60.0,665.0,22673.0,4859.0,19,0,3,3,4,1,3
528,384,No,female,26,1997,ns/nc,3,ns/nc,non travel,1,no,part time,6,1,6,6,1,4,sin asignar,2,manufacturing director,No,4,84.0,1479.0,26767.0,6397.0,20,1,3,3,2,1,1
529,498,No,male,28,1995,single,4,Life Sciences,non travel,14,yes,full time,1,1,11,7,0,7,sin asignar,2,sales executive,No,3,92.0,304.0,20750.0,4859.0,16,0,3,2,4,4,3
530,551,No,female,42,1981,married,4,Technical Degree,travel frequently,48,yes,part time,4,0,7,6,0,4,sin asignar,2,healthcare representative,No,3,0.0,1368.0,4386.0,4859.0,11,3,2,4,4,4,4
531,604,No,male,31,1992,ns/nc,1,Life Sciences,travel rarely,3,yes,part time,2,4,10,6,0,5,sales,2,sales executive,Yes,3,77.0,828.0,8346.0,4859.0,13,0,3,2,4,3,4
532,0,No,female,37,1986,single,3,ns/nc,travel rarely,75,yes,full time,3,4,11,6,1,2,sin asignar,3,manufacturing director,No,3,59.0,799.0,23848.0,4859.0,17,0,3,4,4,4,4
533,626,No,male,37,1986,divorced,4,ns/nc,non travel,14,no,full time,6,1,9,9,7,7,sin asignar,3,sales executive,No,3,69.0,142.0,24666.0,4859.0,13,1,3,1,2,4,3
534,0,No,female,37,1986,married,4,Life Sciences,travel rarely,1,no,full time,2,6,8,6,4,3,sin asignar,2,manufacturing director,No,3,65.0,446.0,15701.0,4859.0,12,1,3,2,2,2,2
535,0,No,male,24,1999,ns/nc,3,Medical,travel rarely,37,yes,full time,3,1,11,6,1,4,sin asignar,1,research scientist,No,3,89.0,691.0,21630.0,2725.0,11,2,4,2,4,2,3
536,644,No,male,50,1973,married,3,ns/nc,non travel,4,no,part time,2,1,11,32,10,7,sin asignar,5,manager,No,3,99.0,1246.0,7999.0,4859.0,11,1,3,1,2,3,3
537,649,No,male,34,1989,ns/nc,2,Life Sciences,non travel,1,yes,full time,3,1,6,6,1,3,sin asignar,1,research scientist,Yes,3,83.0,254.0,22794.0,3622.0,13,1,2,2,4,4,3
538,714,No,female,27,1996,ns/nc,1,Medical,travel frequently,4,no,part time,3,1,11,6,0,4,sin asignar,2,sales executive,No,3,71.0,1410.0,16673.0,4859.0,20,2,4,4,4,2,3
539,781,No,female,25,1998,single,1,ns/nc,non travel,67,no,full time,5,1,6,6,1,4,sales,2,sales executive,No,4,32.0,883.0,22807.0,6180.0,23,0,3,4,4,2,2
540,0,No,male,34,1989,single,3,Other,non travel,40,yes,full time,5,1,6,6,1,4,sales,2,sales executive,No,4,60.0,304.0,18686.0,6274.0,22,0,3,4,4,3,3
541,804,No,female,34,1989,ns/nc,4,ns/nc,non travel,3,yes,part time,3,1,6,6,1,3,research & development,1,research scientist,No,3,86.0,121.0,7530.0,4381.0,11,0,2,3,1,3,3
542,0,No,male,35,1988,single,3,Other,non travel,11,no,full time,3,3,17,8,1,6,sin asignar,3,manufacturing director,No,4,59.0,950.0,18869.0,4859.0,21,0,3,3,3,2,4
543,856,No,female,35,1988,ns/nc,1,Medical,non travel,25,no,full time,3,1,6,6,1,1,sin asignar,1,research scientist,No,3,53.0,1343.0,17852.0,2559.0,11,0,2,1,1,4,2
544,998,No,female,33,1990,married,4,ns/nc,non travel,1,yes,full time,2,1,11,6,1,2,research & development,2,healthcare representative,Yes,3,84.0,827.0,20161.0,5488.0,13,1,4,3,2,1,3
545,1120,No,female,29,1994,divorced,4,Life Sciences,non travel,45,no,full time,1,4,11,7,1,7,sin asignar,1,research scientist,No,4,93.0,1107.0,26968.0,2514.0,22,1,3,3,4,1,3
546,1143,No,female,29,1994,divorced,3,ns/nc,travel frequently,16,yes,full time,2,0,8,7,1,1,research & development,1,research scientist,No,3,61.0,490.0,17940.0,4859.0,14,2,3,4,2,4,2
547,0,No,female,34,1989,married,1,Life Sciences,non travel,14,no,part time,3,1,11,6,1,3,sin asignar,2,sales executive,No,4,70.0,1400.0,5829.0,4859.0,20,0,3,2,3,1,2
548,0,No,male,28,1995,married,4,Medical,travel rarely,30,no,full time,2,1,6,6,3,3,sin asignar,1,laboratory technician,No,3,78.0,1179.0,12449.0,3196.0,12,3,2,4,1,3,3
549,0,No,female,44,1979,married,1,Life Sciences,non travel,3,no,full time,5,1,10,10,7,7,sin asignar,1,research scientist,No,3,72.0,1117.0,19982.0,4859.0,13,1,4,1,4,4,3
550,1251,No,male,31,1992,married,2,ns/nc,travel rarely,17,no,full time,2,1,6,6,0,1,research & development,2,healthcare representative,Yes,3,80.0,1332.0,17089.0,4859.0,12,0,3,3,1,4,2
551,0,No,male,26,1997,ns/nc,2,Life Sciences,non travel,6,no,part time,2,1,11,8,2,2,research & development,1,research scientist,Yes,4,53.0,583.0,9973.0,4859.0,20,0,3,3,4,2,2
552,1438,No,male,47,1976,ns/nc,3,ns/nc,travel rarely,1,yes,part time,2,7,17,6,1,2,sin asignar,1,research scientist,No,3,74.0,465.0,10205.0,3420.0,12,1,3,1,4,3,2
553,0,No,male,37,1986,single,2,ns/nc,non travel,8,no,full time,2,0,7,6,1,3,research & development,1,laboratory technician,No,3,84.0,1413.0,25470.0,4859.0,14,0,4,3,3,1,1
554,1574,No,male,32,1991,married,4,ns/nc,non travel,1,yes,full time,3,4,9,6,1,2,sin asignar,2,research scientist,No,3,0.0,1200.0,25174.0,4087.0,14,1,3,4,1,2,2
555,1671,No,male,32,1991,divorced,3,Medical,non travel,3,yes,full time,4,0,10,9,1,6,sin asignar,2,research scientist,No,3,45.0,977.0,25518.0,4859.0,13,2,3,4,2,3,2
556,0,No,female,33,1990,ns/nc,3,Life Sciences,non travel,25,no,part time,2,1,7,6,1,2,sin asignar,2,sales executive,Yes,4,36.0,530.0,16130.0,5368.0,25,1,3,3,4,3,3
557,0,Yes,male,47,1976,married,3,ns/nc,non travel,14,yes,full time,3,7,25,23,14,10,sales,4,sales executive,No,3,82.0,1093.0,24164.0,12936.0,11,0,1,3,3,3,1
558,0,Yes,female,41,1982,ns/nc,2,ns/nc,non travel,1,no,full time,0,8,8,6,0,5,sin asignar,2,sales executive,Yes,3,94.0,1102.0,19479.0,4859.0,11,0,3,2,4,1,1
559,0,No,male,35,1988,married,3,Medical,travel rarely,25,no,full time,5,0,6,5,0,3,research & development,1,laboratory technician,No,3,84.0,809.0,16479.0,4859.0,13,1,4,1,2,3,3
560,94,No,male,29,1994,married,3,Life Sciences,travel rarely,3,no,full time,3,0,11,5,0,4,sin asignar,1,research scientist,No,4,76.0,1328.0,4956.0,4859.0,23,1,3,3,2,4,3
561,0,No,male,32,1991,ns/nc,3,Life Sciences,travel rarely,1,yes,part time,3,1,10,10,0,9,sin asignar,2,research scientist,No,3,66.0,548.0,7346.0,4859.0,17,2,3,2,2,2,3
562,0,No,male,35,1988,single,3,Medical,travel rarely,1,no,full time,3,1,6,6,0,4,sin asignar,1,research scientist,No,3,30.0,1214.0,26278.0,4859.0,18,0,2,2,3,1,3
563,112,No,male,56,1967,ns/nc,3,ns/nc,non travel,20,yes,full time,3,4,37,6,0,2,sin asignar,3,manufacturing director,No,3,0.0,0.0,21698.0,4859.0,11,0,1,4,4,1,2
564,129,No,male,28,1995,ns/nc,3,Medical,non travel,6,yes,part time,3,1,5,5,0,4,sin asignar,2,sales executive,No,3,43.0,120.0,8863.0,4221.0,15,0,3,2,3,2,4
565,142,Yes,male,25,1998,single,3,ns/nc,travel rarely,8,yes,full time,1,1,11,6,0,3,sin asignar,2,sales executive,Yes,3,46.0,240.0,26959.0,4859.0,11,0,2,3,3,4,3
566,161,Yes,female,56,1967,ns/nc,4,Life Sciences,non travel,22,yes,full time,2,9,7,5,4,3,sin asignar,1,research scientist,No,3,72.0,441.0,4510.0,4963.0,18,3,3,2,2,1,3
567,164,No,female,26,1997,married,3,ns/nc,non travel,9,no,full time,3,1,5,5,4,3,research & development,1,research scientist,No,3,46.0,841.0,23300.0,4859.0,19,0,2,3,2,3,2
568,190,Yes,female,32,1991,ns/nc,3,Medical,non travel,14,no,part time,2,7,11,5,0,4,sin asignar,1,laboratory technician,No,4,41.0,1033.0,10224.0,4200.0,22,0,3,1,1,1,4
569,194,No,female,30,1993,single,3,Life Sciences,travel rarely,28,yes,part time,4,1,11,5,0,4,sin asignar,1,research scientist,No,3,75.0,0.0,23910.0,4859.0,14,0,3,1,3,3,2
570,226,No,female,50,1973,ns/nc,3,ns/nc,travel rarely,17,no,full time,5,3,11,5,4,4,sin asignar,5,manager,No,3,53.0,1452.0,17053.0,4859.0,15,0,3,3,2,2,3
571,231,No,male,32,1991,ns/nc,5,Life Sciences,non travel,9,no,full time,2,3,8,5,1,4,sin asignar,1,research scientist,No,4,43.0,120.0,12430.0,4859.0,20,0,3,3,3,1,3
